id,title,difficulty,distance_m,duration_min,altitude_diff,altitude_start,has_rentals,lift_available,is_open,is_prepared,location,activity_type,activity_type_enc,location_enc,activity_type_predicted,type_prediction_confidence
smgpoia2e154525c09f491f6fda68b7a29cea1,309 Sassolungo Tour ,2,900.0,4.2,183.0,1542.0,0,0,0,0,Sëlva/Selva di Val Gardena,cycling,1,92,cycling,0.5379598985296326
smgpoie0bcacbf05f46f1627ad03004e163f73,31 Niederdorf/Villabassa - from Niederdorf/Villabassa train station to Welsberg/Monguelfo,2,900.0,4.2,183.0,1160.0,0,0,0,0,Niederdorf/Villabassa,cycling,1,59,cycling,0.4998160380526883
smgpoiec4d82c1b35e6e926dc3aa6ba3d2bfa8,32 Villabassa - Marathon from Niederdorf/Villabassa train station to Prags/Braies ,2,900.0,4.2,183.0,1160.0,0,0,0,0,Niederdorf/Villabassa,cycling,1,59,cycling,0.4998160380526883
smgpoi4b7b8848db574b96e5c1a13ebeaaee09,33A Säge/Segheria - circle - Untergasse,2,900.0,4.2,183.0,1206.0,0,0,1,0,Prags/Braies,skiing,5,67,skiing,0.3959673567592895
smgpoi657fb8fac8f28ff9a51d7ea7b34bd306,34 Bodner - Mösslhof,2,900.0,4.2,183.0,1208.0,0,0,0,0,Prags/Braies,skiing,5,67,skiing,0.5126814960599677
smgpoi453cbf316742b8b1e2130d21afcea4c7,34B St. Veit/San Vito circuit,2,900.0,4.2,183.0,1354.0,0,0,0,0,Prags/Braies,hiking,3,67,hiking,0.5012499278619323
smgpoied1a8e0158a010409f75ef5f81f22a97,354 Latemar Ronda,2,900.0,4.2,183.0,1180.0,0,0,0,0,Welschnofen/Nova Levante,skiing,5,116,skiing,0.7961311744844737
smgpoi6067ecc985b8a8d5fe8c72c3253f1590,356 Lake Carezza Tour,2,900.0,4.2,183.0,1181.0,0,0,0,0,Welschnofen/Nova Levante,family,2,116,family,0.46515148048881855
smgpoi42fd7afc1bafbc3282634679fc80cce1,357 Pumpline and Carezza Trail,2,900.0,4.2,183.0,1743.0,1,0,0,0,Welschnofen/Nova Levante,hiking,3,116,hiking,0.9407486580125337
smgpoia1eb464f6a075af2c221e32b2f9d2f1b,358 Farm Tour ,2,900.0,4.2,183.0,1181.0,0,0,0,0,Welschnofen/Nova Levante,family,2,116,family,0.46515148048881855
smgpoi5b0dc6fc3d4aafc5aa9103030c8c8a61,359 King Laurin Trail Tour,2,900.0,4.2,183.0,1160.0,0,0,0,0,Welschnofen/Nova Levante,cycling,1,116,cycling,0.4998160380526883
smgpoia011861a45df68cecdd718c4c18808ea,35 Circle at Schmieden/Ferrara,2,900.0,4.2,183.0,1216.0,0,0,1,0,Prags/Braies,skiing,5,67,skiing,0.519453914019955
smgpoiad66af7d721bf0226dba95b520e82647,360° Alta Val Venosta: Glorenza/Glurns - Tubre i.V.M./Taufers i.M.,2,900.0,4.2,183.0,1244.0,0,0,0,0,Glurns/Glorenza,skiing,5,23,skiing,0.4093740839126412
smgpoi8904248450664716da2da467244b5cc6,360° Alta Val Venosta: Mazia/Matsch - Sluderno/Schluderns,2,900.0,4.2,183.0,917.0,0,0,0,0,Mals/Malles,skiing,5,45,skiing,0.38835112923036813
smgpoi472589a22ae4707ac013b4006ce50ad9,360° Alta Val Venosta: Planol/Planeil - Mazia/Matsch,2,900.0,4.2,183.0,1564.0,0,0,0,0,Mals/Malles,skiing,5,45,skiing,0.43821444636164625
smgpoif4c7522586eb4d2550c7bd9904f69058,360° Alta Val Venosta: Prato allo Stelvio/Prad am Stilfserjoch - Glorenza/Glurns,2,900.0,4.2,183.0,908.0,0,0,0,0,Prad am Stilfser Joch/Prato allo Stelvio,cycling,1,66,cycling,0.3662100796580299
smgpoif19ba2ecb97badff8a681b56a41adfff,360° Alta Venosta: Prämajur - San Valentino alla Muta,2,900.0,4.2,183.0,1463.0,0,0,0,0,Mals/Malles,cycling,1,45,cycling,0.37808686716069906
smgpoi1c2c4b1f4345171d7f1a98fdab3b439f,360° Alta Val Venosta: Reschen - Graun - San Valentino  ,2,900.0,4.2,183.0,1555.0,0,0,0,0,Graun im Vinschgau/Curon Venosta,cycling,1,24,cycling,0.35431561456766447
smgpoi594b2d0ef683a8c77925f4a48838eab9,360° Alta Val Venosta - The varied circular adventure trail in the Upper Venosta Valley,2,900.0,4.2,183.0,1724.0,0,0,0,0,Mals/Malles,cycling,1,45,cycling,0.30740610358561743
smgpoidd03ec4057ff379573027d6d66a29603,360° Alta Val Venosta: Slingia/Schlinig - Prämajur (Valley station Watles),2,900.0,4.2,183.0,1719.0,0,0,0,0,Mals/Malles,skiing,5,45,skiing,0.51937702461353
smgpoi82caa110adce5960c34e53b5e657ae1e,360° Alta Val Venosta: Sluderno/Schluderns - Prato allo Stelvio/Prad am Stilfserjoch,2,900.0,4.2,183.0,921.0,0,0,0,0,Schluderns/Sluderno,skiing,5,82,skiing,0.38835112923036813
smgpoi7cc772faa68623c445cd0f3e1034951a,360° Alta Venosta: San Valentino alla Muta - Planol,2,900.0,4.2,183.0,1468.0,0,0,0,0,Mals/Malles,cycling,1,45,cycling,0.4086447841658043
smgpoi2346397a9b9decfa7336794d763b98c7,360° Alta Val Venosta: San Valentino a.M. - Reschen,2,900.0,4.2,183.0,1555.0,0,0,0,0,Mals/Malles,cycling,1,45,cycling,0.35431561456766447
smgpoi8b443d07e75be436522e917d3087977e,360° Alta Val Venosta: Tubre i.V.M./Taufers i.M. (farm Egghof) - Slingia/Schlinig,2,900.0,4.2,183.0,1738.0,0,0,0,0,Taufers im Münstertal/Tubre,skiing,5,93,skiing,0.34507741817855164
smgpoi73351d222ef9a127315b19e1a11dc8f8,360° Alta Val Venosta: Tubre i.V.M./Taufers i.M. - Slingia/Schlinig,2,900.0,4.2,183.0,1703.0,0,0,0,0,Taufers im Münstertal/Tubre,cycling,1,93,cycling,0.4297643551638695
smgpoi3706b0deba9ca64fae6531adcc68e741,A 360° view of the cima Pic,2,900.0,4.2,183.0,1752.0,0,0,0,0,Sëlva/Selva di Val Gardena,cycling,1,92,summer,0.44633410256775724
smgpoiac47792decd8ed976b0664fa10bf80ef,360 Link to Hagner Alm hut,2,900.0,4.2,183.0,1580.0,0,0,0,0,Welschnofen/Nova Levante,cycling,1,116,cycling,0.3622676877472339
smgpoie3a041078280fbb4c55fd0a61d8449fc,361 Tschein link,2,900.0,4.2,183.0,1183.0,0,0,0,0,Welschnofen/Nova Levante,family,2,116,family,0.44897414844165484
smgpoia372903c787213c901d474dae8745a48,363 Latemar Ronda - Connection route  Ega/Eggen,2,900.0,4.2,183.0,1160.0,0,0,0,0,Deutschnofen/Nova Ponente,cycling,1,16,cycling,0.4998160380526883
smgpoic7eac04b73ba56e7d8278839d2526319,36A Säge/Segheria - Altprags/Braies Vecchia (skilift),2,900.0,4.2,183.0,1207.0,0,0,0,0,Prags/Braies,skiing,5,67,skiing,0.5167344193273007
smgpoi3fd35eb293393a15461dfd59c57ae823,36B Altprags/Braies Vecchia (skilift) - Brückele/Ponticello ,2,900.0,4.2,183.0,1491.0,0,0,0,0,Prags/Braies,cycling,1,67,cycling,0.39181626420223303
smgpoi19c8ce1b99ba2e3ce45f9bd49a2dabab,37 Circuit Altprags/Braies Vecchia,2,900.0,4.2,183.0,1382.0,0,0,1,0,Prags/Braies,hiking,3,67,hiking,0.4891597354375128
smgpoi017e5bdc17d2d6b46469dd719b5d0d96,38 High altitude circuit Plätzwiese high plateau,2,900.0,4.2,183.0,1977.0,0,0,1,0,Prags/Braies,hiking,3,67,hiking,0.7941837497875306
smgpoi4b3bd17563f0b661704625c196423055,390 Eisacktal Valley-Dolomites region Seiser Alm link trail,2,900.0,4.2,183.0,374.0,0,0,1,0,Kastelruth/Castelrotto,hiking,3,32,hiking,0.48675151180744997
smgpoi01524220d36349dc7aff46b5988dccb3,398 E-bike tour Plafötsch – Haniger,2,900.0,4.2,183.0,1117.0,0,0,0,0,Tiers am Rosengarten/Tires al Catinaccio,hiking,3,96,hiking,0.298666617405793
smgpoi076e3f8e307ec7a6c533c6b97efbaad1,Hiking Trail Nr. 15: Kurtatsch- Margreid-Kurtinig,2,900.0,4.2,183.0,232.0,0,0,1,0,Margreid an der Weinstraße/Magrè sulla Strada del Vino,skiing,5,46,cycling,0.22074650748883803
smgpoi5213f9a7a25144a52c52da31aa224a7e_reduced,3-Country Elevation Path,2,900.0,4.2,183.0,1347.0,0,0,1,0,Graun im Vinschgau/Curon Venosta,hiking,3,24,hiking,0.4484838346958067
smgpoifc53c5ece1b73277f35ee46d1fe9ba7e_reduced,3 Länder Trail,2,900.0,4.2,183.0,1673.0,0,0,1,0,Graun im Vinschgau/Curon Venosta,hiking,3,24,hiking,0.31173946985239476
smgpoifc46595dc37f3de9677b7d0f00cc815e,3 countries trail ,2,900.0,4.2,183.0,1598.0,0,0,1,0,Prettau/Predoi,winter,7,68,winter,0.5352913891263591
smgpoif647a9ae72e0be5a9abbf5013ffbb739,3 Beltovo,2,900.0,4.2,183.0,3150.0,1,0,1,0,Stilfs/Stelvio,hiking,3,90,hiking,0.9916801462614026
smgpoi13d87023034169e398979cca9b47ac02,3 day hike in the nature park Fanes-Senes-Braies,2,900.0,4.2,183.0,1729.0,0,0,0,0,Al Plan/San Vigilio,climbing,0,1,climbing,0.2995888467914423
smgpoiedeadd5c59243b1f59df63665e929196,3 Discesa a valle,2,900.0,4.2,183.0,2250.0,0,0,0,0,Stilfs/Stelvio,hiking,3,90,hiking,0.7109341876693357
dss_216052,3-Tre,4,3303.0,15.6,673.0,1721.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9927398359286163
dss_216053,3-Tre - Mortic,4,978.0,14.4,187.0,1578.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9922278028967397
dss_216051,3-Tre var. agonistica,4,680.0,4.2,132.0,1838.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.628327975110325
smgpoib80c2826fb1f62e5dfa3cc08a768cd1d,423 Schlern-Rosengarten Ronda clockwise,2,900.0,4.2,183.0,1009.0,1,0,0,0,Kastelruth/Castelrotto,hiking,3,32,hiking,0.6977430018486888
smgpoia1e27a6220885d2670a47395b8e4f81c,424 Schlern-Rosengarten Ronda counterclockwise,2,900.0,4.2,183.0,1181.0,0,0,0,0,Welschnofen/Nova Levante,family,2,116,family,0.46515148048881855
smgpoi6fa15327bb823160f4dc253afd2b559a,428 Royal Dolomites Tour with variant Regensburger mountain hut,2,900.0,4.2,183.0,1005.0,0,0,0,0,Kastelruth/Castelrotto,cycling,1,32,cycling,0.49507509305910224
smgpoi216fb68f9566d14863e0b5afc9ebbf79,429 Variante Schnaggenkreuz Cross loop route I,2,900.0,4.2,183.0,902.0,0,0,1,0,Völs am Schlern/Fiè allo Sciliar,hiking,3,112,hiking,0.26250619310433077
smgpoie471c877133ee727e13d75e4572d29d5,430 Variante Schnaggenkreuz Cross loop route II,2,900.0,4.2,183.0,840.0,0,0,1,0,Völs am Schlern/Fiè allo Sciliar,hiking,3,112,hiking,0.4522607989701108
smgpoi0888adb0fc01aceaeca9254fa2757604,457 From picturesque heights to medieval town flair - from Kastelruth to Sterzing,2,900.0,4.2,183.0,1053.0,0,0,1,0,Kastelruth/Castelrotto,cycling,1,32,cycling,0.2563843214153193
smgpoice8b716ef819179cb8d17b0a1f618655,458 Royal Dolomites Tour,2,900.0,4.2,183.0,995.0,0,0,0,0,Kastelruth/Castelrotto,running,4,32,running,0.41496672463347944
smgpoia7766f5f67f88a1393b443fb267883e2,458 Royal Dolomites Tour ,2,900.0,4.2,183.0,996.0,0,0,0,0,Kastelruth/Castelrotto,running,4,32,running,0.41496672463347944
smgpoide8ed79ee2bc99ff935f5e4f48eeab72_reduced,4-gewinnt-13 Trail,2,900.0,4.2,183.0,1690.0,0,0,1,0,Latsch/Laces,running,4,43,running,0.5975783618184315
smgpoi7accb62eb8ddb5ccf84ec65076817d4f_reduced,4 huts trail,2,900.0,4.2,183.0,2397.0,0,0,1,0,Sand in Taufers/Campo Tures,hiking,3,78,hiking,0.8512524709141506
smgpoia925543d5b7ddf792bcd6cee24ea5092,4 Peaks Alta Badia,2,900.0,4.2,183.0,2048.0,0,0,0,0,Badia,cycling,1,7,cycling,0.45711151912687664
smgpoi16a305a0906aba571c81a8f8d211b9af,4 Beltovo ,2,900.0,4.2,183.0,3089.0,1,0,1,0,Stilfs/Stelvio,hiking,3,90,hiking,0.9818489769733659
smgpoie813c4ac4e75c3f12329c6797f362e88_reduced,Lakes hike in the Ultental Valley,2,900.0,4.2,183.0,1894.0,0,0,1,0,Ulten/Ultimo,hiking,3,104,hiking,0.4243809871708903
smgpoi9f75f8858066c93abe56e76e39bd5e1b,4 Pendio,2,900.0,4.2,183.0,2250.0,0,0,1,0,Stilfs/Stelvio,hiking,3,90,hiking,0.760557095444538
smgpoi05d736e9d35f82b50cfd99df08010976_reduced,5 village tour in the High Venosta Valley,2,900.0,4.2,183.0,910.0,0,0,1,0,Prad am Stilfser Joch/Prato allo Stelvio,hiking,3,66,hiking,0.4340565945283019
smgpoic0dcc3790ce6aee35e2fb505527752bc,5 Discesa Panada,2,900.0,4.2,183.0,2000.0,0,0,1,0,Stilfs/Stelvio,hiking,3,90,hiking,0.6202884499555111
dss_215834,5 Torri,4,1528.0,8.4,378.0,1877.0,0,0,1,0,Unknown,winter,7,105,winter,0.9915928336348461
dss_218,5 Torri,2,950.0,7.199999999999999,242.0,2183.0,0,0,1,0,Unknown,winter,7,105,winter,0.8719267575964736
dss_217,5 Torri,2,1272.0,6.0,378.0,1876.0,0,0,1,0,Badia,winter,7,7,winter,0.9915928336348461
dss_76378594,5 Torri - Averau,4,200.0,1.2,183.0,1543.5,0,0,0,0,Unknown,winter,7,105,winter,0.9968864660602434
smgpoi252dca581bc69cacae2b130439edbd54,6 Schölmental,2,900.0,4.2,183.0,2150.0,0,0,1,0,Stilfs/Stelvio,hiking,3,90,hiking,0.5772390881412583
smgpoi235564df28b9b850e21cc88238b55cc1,7 Gran Zebru 1,2,900.0,4.2,183.0,3050.0,1,0,0,0,Stilfs/Stelvio,hiking,3,90,hiking,0.9911633403857796
smgpoi0c5850035c4546a0fb59873f2e595614_reduced,7Springs Trail,2,900.0,4.2,183.0,1306.0,0,0,1,0,Stilfs/Stelvio,hiking,3,90,hiking,0.368419199701724
smgpoid2e6120ca2348dc99a30ad25fd1391e0,7 lakes hiking trail,2,900.0,4.2,183.0,1041.0,0,0,1,0,Völs am Schlern/Fiè allo Sciliar,cycling,1,112,cycling,0.32210456086122935
smgpoiee55e47605c688d10bf64142352acbe0,8 Gran Zebru 2,2,900.0,4.2,183.0,3050.0,1,0,1,0,Stilfs/Stelvio,hiking,3,90,hiking,0.9941262325350099
smgpoi8bdf1b3bd0c91e73afa2cc7b081e52ca,8 Pista Belvedere,2,900.0,4.2,183.0,2400.0,0,0,0,0,Stilfs/Stelvio,hiking,3,90,cycling,0.5867001671575236
smgpoi95b94389ef7b5e00fcc631a7d97063bb,8 Trail Toblach,2,900.0,4.2,183.0,1543.5,0,0,0,0,Unknown,hiking,3,105,hiking,0.5105911212999389
smgpoidadbc0417e58866c2670a400efd2785e,9 Panorama,2,900.0,4.2,183.0,2250.0,0,0,0,0,Stilfs/Stelvio,hiking,3,90,hiking,0.7109341876693357
smgpoi4bee7a97aa403bca2d8dd167be066791,9 Pista coppa del mondo,2,900.0,4.2,183.0,3088.0,1,0,1,0,Stilfs/Stelvio,hiking,3,90,hiking,0.979363284799217
smgpoi741df14f357534473c3731373947e9b9,From Antholz Mittertal to the Lake Antholz,2,900.0,4.2,183.0,1240.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,cycling,1,70,cycling,0.608177171666328
smgpoi3b5c9124e1a3cf9e200dfb8557138d39,Abendleite (Almboden),2,900.0,4.2,183.0,1600.0,1,0,1,0,Ahrntal/Valle Aurina,hiking,3,0,hiking,0.9388570307893562
smgpoi71fe6d6732c90c8a91e5d9442c5dad0d,"Adventure trail ""On the trail of water""",2,900.0,4.2,183.0,1066.0,0,0,0,0,Brenner/Brennero,skiing,5,10,skiing,0.4911247947526574
smgpoi9b1a203190da7d76136d47d5a1a841a1,Adventure hike Piz de Plaies,2,900.0,4.2,183.0,1697.0,0,0,0,0,Al Plan/San Vigilio,skiing,5,1,cycling,0.5579575701782055
smgpoi81bbee69ecaf3c85b051c69c5415de15,"Ski run ""Abrahamwiese I""",2,900.0,4.2,183.0,1300.0,1,0,1,0,Ratschings/Racines,hiking,3,71,hiking,0.9523463954325139
smgpoie907e8e485868bed83d1449b9bd01a69,"Ski run ""Abrahamwiese II""",2,900.0,4.2,183.0,1250.0,1,0,1,0,Ratschings/Racines,hiking,3,71,hiking,0.9618010398316645
smgpoicb113e0f805d4a88c7725336a8f144f0,"Ski run ""Abrahamwiese III""",2,900.0,4.2,183.0,1250.0,1,0,1,0,Ratschings/Racines,hiking,3,71,hiking,0.9618010398316645
smgpoi3f6b447606bab214ff42f94c81a67d40,"Ski run ""Enzian I""",2,900.0,4.2,183.0,2050.0,1,0,1,0,Ratschings/Racines,hiking,3,71,hiking,0.9669141562071476
smgpoi82b055b676ec57fdc3f3be1f02894283,"Ski run ""Enzian II""",2,900.0,4.2,183.0,2050.0,1,0,1,0,Ratschings/Racines,hiking,3,71,hiking,0.9669141562071476
smgpoifc3991b26df85dff181bf2552a8f0eec,"Ski run ""Enzian III""",2,900.0,4.2,183.0,2050.0,1,0,1,0,Ratschings/Racines,hiking,3,71,hiking,0.9669141562071476
smgpoid01e824157141aecb5038503691a327a,"Ski run ""Kalcheralm I""",2,900.0,4.2,183.0,2050.0,1,0,1,0,Ratschings/Racines,hiking,3,71,hiking,0.9669141562071476
smgpoif6bc8d41d4342d9c0fde31265f82cc66,"Ski run ""Kalcheralm II""",2,900.0,4.2,183.0,2050.0,1,0,1,0,Ratschings/Racines,hiking,3,71,hiking,0.9669141562071476
smgpoic98824944500633c360346d0428c8ed9,"Ski run ""Kalcheralm III""",2,900.0,4.2,183.0,1850.0,1,0,1,0,Ratschings/Racines,hiking,3,71,hiking,0.9678426395915817
smgpoia6f8ee0ae4ec7fee3c603e9b41cf7cc3,"Ski run ""Rinneralm I""",2,900.0,4.2,183.0,2050.0,1,0,1,0,Ratschings/Racines,hiking,3,71,hiking,0.9669141562071476
smgpoiab4b7738521f35d934dd30e4f7c05e49,"Ski run ""Rinneralm II""",2,900.0,4.2,183.0,1850.0,1,0,1,0,Ratschings/Racines,hiking,3,71,hiking,0.9678426395915817
smgpoia7b9323db63e5edd0f2e5c675418962e,"Ski run ""Rinneralm Profi""",2,900.0,4.2,183.0,1850.0,1,0,1,0,Ratschings/Racines,hiking,3,71,hiking,0.9678426395915817
smgpoi8a0e8bb2c6aadac7a22d0da6a2deb548,"Ski run ""Saxner I""",2,900.0,4.2,183.0,2100.0,1,0,1,0,Ratschings/Racines,hiking,3,71,hiking,0.9528375901416635
smgpoi35c79867e602fa0cd76771585b6e7dac,"Ski run ""Saxner II""",2,900.0,4.2,183.0,1900.0,1,0,1,0,Ratschings/Racines,hiking,3,71,hiking,0.9825169688121452
smgpoi2656654e75ae8afef4831a5b3e11aa34,"Ski run ""Saxner III"" ",2,900.0,4.2,183.0,2100.0,1,0,1,0,Ratschings/Racines,hiking,3,71,hiking,0.9528375901416635
smgpoi12abd6669332d22b823456f58f484e3d,"Ski run ""Wasserfalleralm""",2,900.0,4.2,183.0,2050.0,1,0,1,0,Ratschings/Racines,hiking,3,71,hiking,0.9669141562071476
smgpoi7fc702d2210cfaa29e153ba9ab5abb62,Abrahamwiese,2,900.0,4.2,183.0,1342.0,0,0,1,0,Ratschings/Racines,running,4,71,hiking,0.2638736746255171
smgpoi49a4560af5d84691a095b9d466d392d7,Abrusé,2,900.0,4.2,183.0,1588.0,0,0,1,0,Corvara,running,4,15,hiking,0.2540656393248831
dss_215667,Abrusé,2,294.0,6.0,37.0,1532.0,0,0,1,0,Corvara,winter,7,15,winter,0.9844572006375404
dss_315,Abrusé,2,280.0,1.7999999999999998,56.0,1532.0,0,0,1,0,Corvara,winter,7,15,winter,0.9947094047686277
smgpoi201edde92ea854c3b4166694b8a9de74,Abrusé,2,900.0,4.2,183.0,1569.0,0,0,1,0,Corvara,hiking,3,15,hiking,0.4854486294485853
smgpoid7a48499b9f3f12fa70be11a0e6287aa,Absam,2,900.0,4.2,183.0,2170.0,0,0,1,0,Deutschnofen/Nova Ponente,hiking,3,16,hiking,0.7512628120271361
dss_182262,Absam,4,2750.0,10.2,333.0,1732.0,0,0,1,0,Deutschnofen/Nova Ponente,winter,7,16,winter,0.9928350380948013
dss_617,Absam-Maierl,2,271.0,6.0,433.0,1732.0,0,0,1,0,Deutschnofen/Nova Ponente,winter,7,16,winter,0.9660304993153388
smgpoif560d06c0ab0462c8c0ff31b52f73f8c,Absam-Maierl,2,900.0,4.2,183.0,1732.0,0,0,1,0,Deutschnofen/Nova Ponente,running,4,16,running,0.45268929486408604
smgpoib8072e358da55bb8e51a0bacbe0793dd,Descent towards Verdins via Videgg and the Streitweider Alm,2,900.0,4.2,183.0,1434.0,0,0,0,0,Schenna/Scena,cycling,1,80,cycling,0.4191614222596184
smgpoic59efe5444e2b8a8c27fd49e845b90d6,Descend from Rosskopf to Sterzing / Vipiteno,2,900.0,4.2,183.0,949.0,0,0,0,0,Ratschings/Racines,cycling,1,71,cycling,0.426649340469188
smgpoi04c3627c3ee5ce36d3046291825a74c1,Squirrel (2),2,900.0,4.2,183.0,1438.0,1,0,1,0,Sexten/Sesto,hiking,3,84,hiking,0.9733816255415013
smgpoi677ffde63c6380a8cfbdab4917a598ab_reduced,Tour in Montiggl,2,900.0,4.2,183.0,539.0,0,0,1,0,Eppan an der Weinstaße/Appiano sulla Strada del Vino,family,2,17,family,0.40236861946661817
smgpoi84a3ede0ebe349019877d7c478965a60,Adolf Munkel Trail,2,900.0,4.2,183.0,1379.0,0,0,1,0,Villnöss/Funes,skiing,5,110,hiking,0.42662642669370343
smgpoi00cf6a9576b13c3cde6839994d0a133f,Adrenaline on Ice: Toboggan Fun on the Ice Track in Meransen,2,900.0,4.2,183.0,1390.0,0,0,1,0,Mühlbach/Rio di Pusteria,hiking,3,53,hiking,0.33364229231970094
smgpoif04f9844497036d124f8b82726b56cf4,The stream of Afers,2,900.0,4.2,183.0,1206.0,0,0,0,0,Villnöss/Funes,skiing,5,110,skiing,0.5150107191230099
smgpoiec73e28e771a21c431a7f8b5b931007e,Aglsspitz peak,2,900.0,4.2,183.0,1428.0,0,0,0,0,Ratschings/Racines,cycling,1,71,cycling,0.34143320430627516
dss_184930,Agnello,4,2550.0,9.6,430.0,1750.0,0,0,1,0,Deutschnofen/Nova Ponente,winter,7,16,winter,0.9907532184969112
smgpoi2a2b766ef9f9c8886774bd68cd83c3f0,Agnello,2,900.0,4.2,183.0,1760.0,0,0,1,0,Unknown,hiking,3,105,hiking,0.4381164277517889
smgpoiecf9223e2279a34c73bdf46c46a659d3,Agstalm Hut,2,900.0,4.2,183.0,1869.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,cycling,1,70,cycling,0.647663031607631
smgpoi367c83bb41966019f636ffb112c5efc5_reduced,„Agumser Bergwaal“ irrigation channel path,2,900.0,4.2,183.0,1114.0,0,0,0,0,Prad am Stilfser Joch/Prato allo Stelvio,hiking,3,66,hiking,0.298666617405793
smgpoi5383855ea7ff9d02f9e169b3e6606496,Ahornach/Acereto,2,900.0,4.2,183.0,1424.0,0,0,0,0,Sand in Taufers/Campo Tures,skiing,5,78,cycling,0.3274248119612433
dss_1679565953,Alba - Ciampac,2,1783.0,3.0,655.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9968016949595706
dss_442,Alba - Ciampac,2,1783.0,7.199999999999999,655.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9942033219829639
dss_1679565623,Alba - Col dei Rossi,2,2.0,5.4,883.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9863997780415701
dss_6484200,Alba - Col dei Rossi,2,2.0,9.6,883.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9863997780415701
dss_74109,Alberto Tomba,6,900.0,6.0,295.0,1880.0,0,0,1,0,Welschnofen/Nova Levante,winter,7,116,winter,0.7574985206696675
smgpoi09769ec9e11987ee4780e01eefed7650_reduced,Albions - Gufidaun/Gudon,2,900.0,4.2,183.0,882.0,0,0,1,0,Lajen/Laion,hiking,3,41,hiking,0.42807423728062505
smgpoiae5576c9fe39b4ae141f0322a8a611b4,Aldein tour ,2,900.0,4.2,183.0,1217.0,0,0,1,0,Aldein/Aldino,skiing,5,2,skiing,0.508303060780159
smgpoi8da5e28d1a2de74ef050273034bcb708,Aldein - Göllersee - Rotwand - Burgstallegg,2,900.0,4.2,183.0,1194.0,0,0,1,0,Aldein/Aldino,skiing,5,2,skiing,0.39891821878390316
smgpoi63c59c18d1ea344165d80dbbd47551a4_reduced,Aldein/Aldino-Holzmannegg-Branzoll/Bronzolo,2,900.0,4.2,183.0,256.0,0,0,1,0,Aldein/Aldino,hiking,3,2,family,0.43382090155466313
smgpoi0306a54a175751b35deca71074d57022,Aldein-Petersberg-Way of Reflection to Maria Weißenstein,2,900.0,4.2,183.0,1219.0,0,0,1,0,Aldein/Aldino,skiing,5,2,skiing,0.4123278240409224
smgpoi9e40419b6a82bbd6a424165bd91dd702_reduced,"Aldino - Rovine ""Leiterburg"" - Ora",2,900.0,4.2,183.0,250.0,0,0,1,0,Aldein/Aldino,hiking,3,2,family,0.4566995218613185
smgpoiedbf512ee7a5f8351f5ead2420e9649a_reduced,Aldino - Winkl - Rosssprung,2,900.0,4.2,183.0,1201.0,0,0,1,0,Aldein/Aldino,hiking,3,2,hiking,0.3498228220074818
smgpoi393c5a12da602f78535cdba76c3ef70e,Alex Trail,2,900.0,4.2,183.0,1231.0,0,0,0,0,Bruneck/Brunico,cycling,1,13,cycling,0.5386451061474945
dss_83612687,,4,700.0,3.0,183.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9956321612850405
dss_613757,Alfa Fischer ,4,700.0,3.0,90.0,2050.0,0,0,1,0,Unknown,winter,7,105,winter,0.9965792165797709
smgpoie15e4af41cb3ad7ba2520fa918bead3e,Lagundo- Aschbach/Rio Lagundo,2,900.0,4.2,183.0,514.0,0,0,0,0,Partschins/Parcines,cycling,1,61,cycling,0.6910366119302777
smgpoi117e2f6397204df12306592e0a060c39_reduced,Algund - Aschbach - Vigiljoch,2,900.0,4.2,183.0,354.0,1,0,1,0,Algund/Lagundo,hiking,3,3,hiking,0.5961490257613966
smgpoi8f890403ff1317502d0e41fa2a1e0cf7_reduced,Burgweg - Ochsentodweg - Castle Tirol - Castel Brunnenburg - Algund-,2,900.0,4.2,183.0,625.0,0,0,1,0,Tirol/Tirolo,cycling,1,97,cycling,0.7404206024449594
smgpoi6b980ea05738f588baf28689d845ba04_reduced,Burgweg trail from Algund/Lagundo to Schloss Tirol castle,2,900.0,4.2,183.0,343.0,0,0,1,0,Algund/Lagundo,summer,6,3,family,0.652629761761526
smgpoiba7a980698bf550a2ff3347d63fa940c,Algunder Rötelspitze peak from the Leiter Alm mountain hut,2,900.0,4.2,183.0,1484.0,0,0,0,0,Algund/Lagundo,hiking,3,3,hiking,0.259641640493147
smgpoi828d222799944e938274714fea8aea0a,Algund Waalweg canal trail,2,900.0,4.2,183.0,376.0,0,0,1,0,Partschins/Parcines,hiking,3,61,hiking,0.4284308862175039
smgpoi8133bb00f45f2b33d2c1aa2a5ae16923_reduced,Algunder Waalweg trail from Dorf Tirol/Tirolo,2,900.0,4.2,183.0,577.0,0,0,1,0,Tirol/Tirolo,hiking,3,97,hiking,0.4202763123898283
